dataset,id_graph,|E_L_2|,EL2_stima,n**4
mutag,124,12186,212960.0,130321
mutag,125,11889,209088.0,160000
mutag,126,11578,205216.0,194481
mutag,127,5086,97104.0,50625
mutag,128,2469,51744.0,38416
mutag,129,1020,24200.0,14641
mutag,130,7963,147200.0,130321
mutag,131,1020,24200.0,14641
mutag,132,14248,245456.0,194481
mutag,133,18700,315000.0,234256
mutag,134,1067,25168.0,14641
mutag,135,14240,245456.0,160000
mutag,136,18652,315000.0,234256
mutag,137,2579,53312.0,28561
mutag,138,1069,25168.0,14641
mutag,139,4927,94792.0,65536
mutag,140,1064,25168.0,14641
mutag,141,12193,212960.0,160000
mutag,142,1372,31104.0,20736
mutag,143,1069,25168.0,14641
mutag,144,4794,92480.0,65536
mutag,145,4793,92480.0,65536
mutag,146,2579,53312.0,28561
mutag,147,5086,97104.0,50625
mutag,148,11902,209088.0,160000
mutag,149,1426,32256.0,20736
mutag,150,1947,41912.0,20736
mutag,151,18684,315000.0,234256
mutag,152,5086,97104.0,50625
mutag,153,1952,41912.0,20736
mutag,154,2469,51744.0,38416
mutag,155,1951,41912.0,20736
mutag,156,14239,245456.0,160000
mutag,157,11906,209088.0,160000
mutag,158,14239,245456.0,160000
mutag,159,2561,53312.0,38416
mutag,160,33857,547200.0,456976
mutag,161,17852,305000.0,331776
mutag,162,18700,315000.0,234256
mutag,163,18667,315000.0,234256
mutag,164,12172,212960.0,130321
mutag,165,20988,351520.0,279841
mutag,166,18666,315000.0,234256
mutag,167,1022,24200.0,14641
mutag,168,1942,41912.0,28561
mutag,169,7200,132848.0,83521
mutag,170,17852,305000.0,331776
mutag,171,1951,41912.0,20736
mutag,172,11577,205216.0,194481
mutag,173,18666,315000.0,234256
mutag,174,16525,281088.0,234256
mutag,175,1951,41912.0,20736
mutag,176,11876,209088.0,160000
mutag,177,2574,53312.0,28561
mutag,178,12930,228528.0,234256
mutag,179,47032,740520.0,614656
mutag,180,1069,25168.0,14641
mutag,181,3215,64800.0,38416
mutag,182,18666,315000.0,234256
mutag,183,18651,315000.0,234256
mutag,184,1944,41912.0,28561
mutag,185,1951,41912.0,20736
mutag,186,15809,271872.0,194481
mutag,187,6089,114048.0,65536
ZINC,0,40120,647168.0,707281
ZINC,1,24501,413952.0,456976
ZINC,2,4802,92480.0,65536
ZINC,3,31987,525600.0,531441
ZINC,4,11471,205216.0,194481
ZINC,5,31377,518400.0,614656
ZINC,6,7179,132848.0,130321
ZINC,7,3654,73728.0,65536
ZINC,8,12601,224296.0,234256
ZINC,9,6779,127072.0,104976
ZINC,10,14312,253440.0,279841
ZINC,11,19623,335296.0,331776
ZINC,12,5737,108864.0,83521
ZINC,13,7184,132848.0,83521
ZINC,14,6995,129960.0,104976
ZINC,15,43116,696960.0,810000
ZINC,16,28911,477688.0,456976
ZINC,17,27790,464232.0,456976
ZINC,18,11853,209088.0,194481
ZINC,19,19680,335296.0,331776
ZINC,20,28952,477688.0,531441
ZINC,21,19211,329888.0,331776
ZINC,22,19685,335296.0,279841
ZINC,23,37201,614400.0,707281
ZINC,24,52975,842800.0,923521
ZINC,25,4465,87856.0,104976
ZINC,26,16612,290000.0,331776
ZINC,27,8186,150400.0,160000
ZINC,28,4480,87856.0,65536
ZINC,29,47964,767584.0,923521
ZINC,30,21508,367416.0,456976
ZINC,31,64264,1007584.0,1185921
ZINC,32,15784,271872.0,234256
ZINC,33,14736,258048.0,234256
ZINC,34,32005,525600.0,614656
ZINC,35,26089,432768.0,456976
ZINC,36,12586,224296.0,234256
ZINC,37,18702,324480.0,390625
ZINC,38,6769,127072.0,130321
ZINC,39,12881,228528.0,234256
ZINC,40,17461,300000.0,331776
ZINC,41,9512,172872.0,160000
ZINC,42,41532,679536.0,810000
ZINC,43,7392,135736.0,104976
ZINC,44,9802,176400.0,160000
ZINC,45,57554,912384.0,1048576
ZINC,46,38679,630784.0,707281
ZINC,47,17835,305000.0,279841
ZINC,48,9787,176400.0,160000
ZINC,49,18780,324480.0,331776
ZINC,50,12936,228528.0,194481
ZINC,51,10323,183456.0,130321
ZINC,52,12920,228528.0,194481
ZINC,53,28393,470960.0,456976
ZINC,54,19213,329888.0,331776
ZINC,55,14434,249688.0,194481
ZINC,56,18628,315000.0,279841
ZINC,57,37231,614400.0,707281
ZINC,58,24529,413952.0,390625
ZINC,59,25059,420224.0,456976
ZINC,60,10048,179928.0,160000
ZINC,61,11874,209088.0,160000
ZINC,62,21987,373248.0,390625
ZINC,63,4577,90168.0,83521
ZINC,64,18760,324480.0,331776
ZINC,65,24486,413952.0,456976
ZINC,66,21534,367416.0,390625
ZINC,67,11313,201344.0,194481
ZINC,68,27854,464232.0,456976
ZINC,69,9833,176400.0,130321
ZINC,70,15088,262656.0,234256
ZINC,71,11288,201344.0,160000
ZINC,72,69403,1085888.0,1500625
ZINC,73,19194,329888.0,331776
ZINC,74,22518,379080.0,390625
ZINC,75,18761,324480.0,331776
ZINC,76,21492,367416.0,390625
ZINC,77,22046,373248.0,390625
ZINC,78,15090,262656.0,234256
ZINC,79,7357,135736.0,130321
ZINC,80,17815,305000.0,331776
ZINC,81,28993,477688.0,531441
ZINC,82,20535,346112.0,331776
ZINC,83,18761,324480.0,390625
ZINC,84,38699,630784.0,810000
ZINC,85,17891,305000.0,234256
ZINC,86,8189,150400.0,104976
ZINC,87,17039,295000.0,331776
ZINC,88,34606,568912.0,614656
ZINC,89,32613,532800.0,614656
ZINC,90,7950,147200.0,130321
ZINC,91,20090,340704.0,331776
ZINC,92,7714,144000.0,160000
ZINC,93,13878,241224.0,194481
ZINC,94,21452,367416.0,390625
ZINC,95,11853,209088.0,194481
ZINC,96,9543,172872.0,160000
ZINC,97,24547,413952.0,390625
ZINC,98,19649,335296.0,279841
ZINC,99,31354,518400.0,531441
ZINC,100,12101,212960.0,194481
ZINC,101,11297,201344.0,194481
ZINC,102,30112,504000.0,531441
ZINC,103,15119,262656.0,234256
ZINC,104,8438,153600.0,130321
ZINC,105,5356,103680.0,104976
ZINC,106,7006,129960.0,104976
ZINC,107,22978,384912.0,456976
ZINC,108,5546,106272.0,104976
ZINC,109,19623,335296.0,331776
ZINC,110,7180,132848.0,104976
ZINC,111,23458,390744.0,331776
ZINC,112,58432,922752.0,1048576
ZINC,113,28954,477688.0,456976
ZINC,114,43166,696960.0,810000
ZINC,115,15016,262656.0,279841
ZINC,116,26043,432768.0,456976
ZINC,117,5535,106272.0,104976
ZINC,118,12854,228528.0,234256
ZINC,119,14700,258048.0,234256
ZINC,120,56552,902016.0,1185921
ZINC,121,7980,147200.0,130321
ZINC,122,10655,193600.0,194481
ZINC,123,10719,193600.0,194481
ZINC,124,4783,92480.0,83521
ZINC,125,13956,248832.0,279841
ZINC,126,12920,228528.0,194481
ZINC,127,8181,150400.0,130321
ZINC,128,9775,176400.0,160000
ZINC,129,25087,420224.0,390625
ZINC,130,48755,776832.0,923521
ZINC,131,14327,253440.0,279841
ZINC,132,31310,518400.0,614656
ZINC,133,16180,276480.0,234256
ZINC,134,11278,201344.0,194481
ZINC,135,38708,630784.0,707281
ZINC,136,15099,262656.0,279841
ZINC,137,9729,176400.0,160000
ZINC,138,9774,176400.0,160000
ZINC,139,17040,295000.0,331776
ZINC,140,6793,127072.0,104976
ZINC,141,40899,655360.0,810000
ZINC,142,4948,94792.0,50625
ZINC,143,7715,144000.0,130321
ZINC,144,19603,335296.0,390625
ZINC,145,27835,464232.0,456976
ZINC,146,21985,373248.0,390625
ZINC,147,9517,172872.0,160000
ZINC,148,23963,407680.0,456976
ZINC,149,5922,111456.0,83521
ZINC,150,25551,426496.0,456976
ZINC,151,3686,73728.0,50625
ZINC,152,27223,457504.0,531441
ZINC,153,3932,77824.0,50625
ZINC,154,10302,183456.0,130321
ZINC,155,31282,518400.0,614656
ZINC,156,32054,525600.0,531441
ZINC,157,30768,511200.0,531441
ZINC,158,16646,290000.0,331776
ZINC,159,11855,209088.0,194481
ZINC,160,20530,346112.0,390625
ZINC,161,4944,94792.0,65536
ZINC,162,10674,193600.0,194481
ZINC,163,21969,373248.0,390625
ZINC,164,11514,205216.0,194481
ZINC,165,13887,241224.0,234256
ZINC,166,35222,576600.0,614656
ZINC,167,5739,108864.0,83521
ZINC,168,38016,622592.0,707281
ZINC,169,5190,99416.0,83521
ZINC,170,15764,271872.0,279841
ZINC,171,10062,179928.0,160000
ZINC,172,25520,426496.0,390625
ZINC,173,18268,319072.0,390625
ZINC,174,9538,172872.0,160000
ZINC,175,6792,127072.0,104976
ZINC,176,16688,290000.0,279841
ZINC,177,51175,823200.0,1185921
ZINC,178,8671,156800.0,104976
ZINC,179,7194,132848.0,130321
ZINC,180,19666,335296.0,279841
ZINC,181,32657,532800.0,614656
ZINC,182,35896,584288.0,707281
ZINC,183,18725,324480.0,331776
ZINC,184,10007,179928.0,160000
ZINC,185,6780,127072.0,104976
ZINC,186,8213,150400.0,104976
ZINC,187,19198,329888.0,331776
ZINC,188,9799,176400.0,194481
ZINC,189,14881,253920.0,194481
ZINC,190,4622,90168.0,65536
ZINC,191,19681,335296.0,331776
ZINC,192,19251,329888.0,331776
ZINC,193,42297,688248.0,810000
ZINC,194,27783,464232.0,531441
ZINC,195,30133,504000.0,531441
ZINC,196,43887,705672.0,707281
ZINC,197,37964,622592.0,707281
ZINC,198,39114,638976.0,810000
ZINC,199,43220,696960.0,707281
ZINC,200,19662,335296.0,331776
ZINC,201,7006,129960.0,104976
ZINC,202,15833,271872.0,234256
ZINC,203,1805,39208.0,28561
ZINC,204,9793,176400.0,130321
ZINC,205,10707,193600.0,160000
ZINC,206,41526,679536.0,810000
ZINC,207,11886,209088.0,160000
ZINC,208,14646,258048.0,279841
ZINC,209,11238,201344.0,194481
ZINC,210,51235,823200.0,1048576
ZINC,211,6588,124184.0,104976
ZINC,212,24502,413952.0,456976
ZINC,213,31402,518400.0,531441
ZINC,214,21554,367416.0,390625
ZINC,215,28904,477688.0,531441
ZINC,216,3213,64800.0,38416
ZINC,217,68409,1074336.0,1336336
ZINC,218,40170,647168.0,707281
ZINC,219,7157,132848.0,130321
ZINC,220,8388,153600.0,130321
ZINC,221,17063,295000.0,279841
ZINC,222,19233,329888.0,331776
ZINC,223,15416,267264.0,279841
ZINC,224,15454,267264.0,234256
ZINC,225,23484,390744.0,331776
ZINC,226,14326,253440.0,279841
ZINC,227,6577,124184.0,104976
ZINC,228,16178,276480.0,279841
ZINC,229,35918,584288.0,707281
ZINC,230,38701,630784.0,810000
ZINC,231,12569,224296.0,234256
ZINC,232,11580,205216.0,160000
ZINC,233,20997,361584.0,390625
ZINC,234,25529,426496.0,456976
ZINC,235,5924,111456.0,83521
ZINC,236,11527,205216.0,194481
ZINC,237,10673,193600.0,194481
ZINC,238,11223,201344.0,194481
ZINC,239,2295,48608.0,38416
ZINC,240,9247,169344.0,160000
ZINC,241,6788,127072.0,104976
ZINC,242,18221,310000.0,279841
ZINC,243,25045,420224.0,390625
ZINC,244,7192,132848.0,130321
ZINC,245,7211,132848.0,83521
ZINC,246,47036,758336.0,923521
ZINC,247,35214,576600.0,614656
ZINC,248,9774,176400.0,160000
ZINC,249,4935,94792.0,65536
ZINC,250,30702,511200.0,614656
ZINC,251,33227,540000.0,531441
ZINC,252,59284,952824.0,1185921
ZINC,253,6780,127072.0,104976
ZINC,254,22478,379080.0,390625
ZINC,255,6969,129960.0,104976
ZINC,256,53080,842800.0,923521
ZINC,257,17057,295000.0,331776
ZINC,258,9260,169344.0,160000
ZINC,259,44721,714384.0,810000
ZINC,260,31939,525600.0,614656
ZINC,261,11855,209088.0,194481
ZINC,262,37975,622592.0,614656
ZINC,263,31450,518400.0,456976
ZINC,264,19678,335296.0,331776
ZINC,265,9538,172872.0,160000
ZINC,266,7925,147200.0,130321
ZINC,267,16258,285000.0,331776
ZINC,268,6535,124184.0,130321
ZINC,269,30767,511200.0,531441
ZINC,270,2296,48608.0,38416
ZINC,271,5346,103680.0,104976
ZINC,272,18236,310000.0,279841
ZINC,273,14700,258048.0,234256
ZINC,274,18762,324480.0,331776
ZINC,275,30694,511200.0,614656
ZINC,276,13303,232760.0,160000
ZINC,277,21987,373248.0,390625
ZINC,278,23465,401408.0,456976
ZINC,279,17037,295000.0,331776
ZINC,280,12951,228528.0,234256
ZINC,281,10552,186984.0,160000
ZINC,282,45375,723096.0,810000
ZINC,283,4892,94792.0,65536
ZINC,284,36628,591976.0,614656
ZINC,285,22007,373248.0,390625
ZINC,286,15066,262656.0,279841
ZINC,287,17461,300000.0,331776
ZINC,288,32026,525600.0,614656
ZINC,289,11313,201344.0,194481
ZINC,290,20940,351520.0,331776
ZINC,291,7918,147200.0,160000
ZINC,292,12179,212960.0,160000
ZINC,293,2496,51744.0,28561
ZINC,294,20093,340704.0,279841
ZINC,295,20112,340704.0,279841
ZINC,296,8423,153600.0,130321
ZINC,297,4205,81920.0,50625
ZINC,298,19250,329888.0,331776
ZINC,299,10719,193600.0,194481
ZINC,300,34535,568912.0,614656
ZINC,301,39358,638976.0,810000
ZINC,302,30740,511200.0,614656
ZINC,303,12587,224296.0,234256
ZINC,304,5725,108864.0,104976
ZINC,305,3832,75776.0,50625
ZINC,306,8684,156800.0,130321
ZINC,307,6574,124184.0,104976
ZINC,308,14737,258048.0,234256
ZINC,309,8428,153600.0,130321
ZINC,310,7406,135736.0,104976
ZINC,311,26191,432768.0,456976
ZINC,312,55580,891648.0,1185921
ZINC,313,30794,511200.0,531441
ZINC,314,7195,132848.0,104976
ZINC,315,24544,413952.0,456976
ZINC,316,25083,420224.0,456976
ZINC,317,27087,445312.0,456976
ZINC,318,7963,147200.0,130321
ZINC,319,14380,253440.0,234256
ZINC,320,14731,258048.0,279841
ZINC,321,24545,413952.0,456976
ZINC,322,20903,351520.0,331776
ZINC,323,16670,290000.0,279841
ZINC,324,2866,59400.0,50625
ZINC,325,9244,169344.0,194481
ZINC,326,9743,176400.0,160000
ZINC,327,3552,71680.0,65536
ZINC,328,11285,201344.0,160000
ZINC,329,15050,262656.0,279841
ZINC,330,4948,94792.0,50625
ZINC,331,14699,258048.0,234256
ZINC,332,14714,258048.0,279841
ZINC,333,33849,547200.0,531441
ZINC,334,9555,172872.0,160000
ZINC,335,29553,484416.0,456976
ZINC,336,24544,413952.0,456976
ZINC,337,6030,114048.0,83521
ZINC,338,7891,144400.0,104976
ZINC,339,8224,150400.0,130321
ZINC,340,9246,169344.0,160000
ZINC,341,38633,630784.0,707281
ZINC,342,40147,647168.0,707281
ZINC,343,16669,290000.0,279841
ZINC,344,11545,205216.0,194481
ZINC,345,8387,153600.0,130321
ZINC,346,17490,300000.0,234256
ZINC,347,11542,205216.0,234256
ZINC,348,19645,335296.0,331776
ZINC,349,11283,201344.0,194481
ZINC,350,52089,833000.0,1048576
ZINC,351,32013,525600.0,531441
ZINC,352,11285,201344.0,160000
ZINC,353,37970,622592.0,707281
ZINC,354,48760,776832.0,923521
ZINC,355,20470,346112.0,279841
ZINC,356,32014,525600.0,531441
ZINC,357,37968,622592.0,707281
ZINC,358,15452,267264.0,234256
ZINC,359,42964,679936.0,810000
ZINC,360,15484,267264.0,234256
ZINC,361,11294,201344.0,194481
ZINC,362,27188,457504.0,456976
ZINC,363,5093,97104.0,50625
ZINC,364,11267,201344.0,194481
ZINC,365,32502,532800.0,531441
ZINC,366,43910,705672.0,810000
ZINC,367,12849,228528.0,234256
ZINC,368,15430,267264.0,279841
ZINC,369,8426,153600.0,130321
ZINC,370,8569,156800.0,130321
ZINC,371,50301,813400.0,1048576
ZINC,372,23474,390744.0,331776
ZINC,373,19214,329888.0,331776
ZINC,374,45384,723096.0,707281
ZINC,375,43113,696960.0,923521
ZINC,376,28375,470960.0,456976
ZINC,377,47040,758336.0,810000
ZINC,378,4897,94792.0,83521
ZINC,379,11857,209088.0,194481
ZINC,380,17503,300000.0,279841
ZINC,381,19176,329888.0,331776
ZINC,382,22025,373248.0,390625
ZINC,383,4623,90168.0,65536
ZINC,384,43862,705672.0,810000
ZINC,385,9815,176400.0,160000
ZINC,386,11296,201344.0,194481
ZINC,387,8195,150400.0,130321
ZINC,388,24532,413952.0,390625
ZINC,389,29449,496800.0,614656
ZINC,390,15085,262656.0,234256
ZINC,391,5724,108864.0,83521
ZINC,392,5561,106272.0,104976
ZINC,393,13193,232760.0,234256
ZINC,394,25064,420224.0,390625
ZINC,395,60289,963776.0,1185921
ZINC,396,25486,426496.0,531441
ZINC,397,22986,384912.0,390625
ZINC,398,24528,413952.0,390625
ZINC,399,10005,179928.0,160000
ZINC,400,31351,518400.0,614656
ZINC,401,41560,679536.0,810000
ZINC,402,32054,525600.0,531441
ZINC,403,22476,379080.0,390625
ZINC,404,10050,179928.0,130321
ZINC,405,10552,186984.0,160000
ZINC,406,38685,630784.0,614656
ZINC,407,13874,241224.0,194481
ZINC,408,4589,90168.0,83521
ZINC,409,5358,103680.0,104976
ZINC,410,27760,464232.0,531441
ZINC,411,17443,300000.0,331776
ZINC,412,18761,324480.0,331776
ZINC,413,13574,236992.0,234256
ZINC,414,9819,176400.0,130321
ZINC,415,15088,262656.0,234256
ZINC,416,34557,568912.0,707281
ZINC,417,21531,367416.0,390625
ZINC,418,22024,373248.0,390625
ZINC,419,21531,367416.0,456976
ZINC,420,40125,647168.0,614656
ZINC,421,20109,340704.0,279841
ZINC,422,15435,267264.0,279841
ZINC,423,48755,776832.0,923521
ZINC,424,19193,329888.0,331776
ZINC,425,3814,75776.0,50625
ZINC,426,18718,324480.0,390625
ZINC,427,8193,150400.0,160000
ZINC,428,15484,267264.0,279841
ZINC,429,9759,176400.0,160000
ZINC,430,4622,90168.0,83521
ZINC,431,16202,285000.0,331776
ZINC,432,11592,205216.0,194481
ZINC,433,27812,464232.0,456976
ZINC,434,17470,300000.0,234256
ZINC,435,20112,340704.0,279841
ZINC,436,9523,172872.0,160000
ZINC,437,12118,212960.0,160000
ZINC,438,8209,150400.0,130321
ZINC,439,12932,228528.0,194481
ZINC,440,13235,232760.0,234256
ZINC,441,16632,290000.0,331776
ZINC,442,19169,329888.0,390625
ZINC,443,17073,295000.0,331776
ZINC,444,19213,329888.0,331776
ZINC,445,19638,335296.0,390625
ZINC,446,15436,267264.0,234256
ZINC,447,17077,295000.0,279841
ZINC,448,21512,367416.0,390625
ZINC,449,27266,457504.0,531441
ZINC,450,13250,232760.0,234256
ZINC,451,80354,1254400.0,1679616
ZINC,452,56582,902016.0,1185921
ZINC,453,9246,169344.0,160000
ZINC,454,30766,511200.0,614656
ZINC,455,28395,470960.0,456976
ZINC,456,5924,111456.0,83521
ZINC,457,17889,305000.0,279841
ZINC,458,10988,197472.0,194481
ZINC,459,67312,1062784.0,1336336
ZINC,460,16634,290000.0,279841
ZINC,461,32053,525600.0,531441
ZINC,462,22986,384912.0,390625
ZINC,463,20092,340704.0,331776
ZINC,464,23469,390744.0,390625
ZINC,465,25018,420224.0,456976
ZINC,466,8658,156800.0,130321
ZINC,467,22004,373248.0,390625
ZINC,468,13905,241224.0,234256
ZINC,469,31402,518400.0,531441
ZINC,470,3534,71680.0,65536
ZINC,471,13904,241224.0,234256
ZINC,472,8662,156800.0,104976
ZINC,473,17094,295000.0,279841
ZINC,474,21003,351520.0,279841
ZINC,475,11594,205216.0,194481
ZINC,476,21514,367416.0,390625
ZINC,477,7407,135736.0,83521
ZINC,478,9523,172872.0,160000
ZINC,479,3414,68400.0,38416
ZINC,480,11268,201344.0,194481
ZINC,481,24504,413952.0,456976
ZINC,482,38018,622592.0,707281
ZINC,483,9816,176400.0,160000
ZINC,484,19976,340704.0,390625
ZINC,485,12937,228528.0,194481
ZINC,486,15731,271872.0,279841
ZINC,487,20045,340704.0,390625
ZINC,488,3003,61200.0,50625
ZINC,489,15401,267264.0,279841
ZINC,490,24458,413952.0,456976
ZINC,491,6966,129960.0,104976
ZINC,492,60232,963776.0,1185921
ZINC,493,23956,396576.0,390625
ZINC,494,19606,335296.0,331776
ZINC,495,12615,224296.0,234256
ZINC,496,16651,290000.0,279841
ZINC,497,4062,79872.0,65536
ZINC,498,14349,253440.0,234256
ZINC,499,10840,190512.0,130321
ZINC,500,22435,379080.0,390625
ZINC,501,10337,183456.0,130321
ZINC,502,23918,407680.0,531441
ZINC,503,20133,340704.0,279841
ZINC,504,52091,833000.0,923521
ZINC,505,14719,258048.0,234256
ZINC,506,4803,92480.0,65536
ZINC,507,35170,576600.0,614656
ZINC,508,61263,974728.0,1185921
ZINC,509,23978,407680.0,531441
ZINC,510,33235,553536.0,614656
ZINC,511,11281,201344.0,194481
ZINC,512,5736,108864.0,104976
ZINC,513,47918,767584.0,810000
ZINC,514,5752,108864.0,65536
ZINC,515,17447,300000.0,331776
ZINC,516,28351,470960.0,456976
ZINC,517,24569,413952.0,390625
ZINC,518,11265,201344.0,194481
ZINC,519,5048,97104.0,65536
ZINC,520,19620,335296.0,331776
ZINC,521,32665,532800.0,531441
ZINC,522,12570,224296.0,234256
ZINC,523,12933,228528.0,234256
ZINC,524,25600,426496.0,390625
ZINC,525,17043,295000.0,279841
ZINC,526,23002,384912.0,456976
ZINC,527,54775,862400.0,923521
ZINC,528,11594,205216.0,160000
ZINC,529,11892,209088.0,160000
ZINC,530,20536,346112.0,331776
ZINC,531,12935,228528.0,194481
ZINC,532,16259,285000.0,279841
ZINC,533,13857,241224.0,234256
ZINC,534,19212,329888.0,390625
ZINC,535,17469,300000.0,279841
ZINC,536,19054,320000.0,279841
ZINC,537,27707,464232.0,456976
ZINC,538,12918,228528.0,234256
ZINC,539,43911,705672.0,707281
ZINC,540,4924,94792.0,65536
ZINC,541,11312,201344.0,194481
ZINC,542,19663,335296.0,331776
ZINC,543,28952,477688.0,456976
ZINC,544,27856,464232.0,456976
ZINC,545,11301,201344.0,160000
ZINC,546,13261,232760.0,234256
ZINC,547,25601,426496.0,390625
ZINC,548,35289,576600.0,614656
ZINC,549,12604,224296.0,194481
ZINC,550,20972,351520.0,234256
ZINC,551,17043,295000.0,279841
ZINC,552,7546,138624.0,130321
ZINC,553,15745,271872.0,279841
ZINC,554,10268,183456.0,160000
ZINC,555,37991,622592.0,707281
ZINC,556,30082,504000.0,614656
ZINC,557,13872,241224.0,234256
ZINC,558,12171,212960.0,130321
ZINC,559,9493,172872.0,160000
ZINC,560,18292,310000.0,279841
ZINC,561,31350,518400.0,614656
ZINC,562,28948,477688.0,531441
ZINC,563,15474,267264.0,194481
ZINC,564,6778,127072.0,104976
ZINC,565,21494,367416.0,390625
ZINC,566,25554,426496.0,456976
ZINC,567,32570,532800.0,614656
ZINC,568,22981,384912.0,456976
ZINC,569,25638,426496.0,456976
